Date,sp_returns
2015-01-01,
2015-02-01,2.7433831864057234
2015-03-01,-0.10591485392450473
2015-04-01,0.7150225096355323
2015-05-01,0.8153602304613372
2015-06-01,-0.5994412204730071
2015-07-01,-0.24484691062260922
2015-08-01,-2.591867197065767
2015-09-01,-4.679905985039401
2015-10-01,4.135477950933941
2015-11-01,2.75599748487263
2015-12-01,-1.275436482201897
